user_id,timestamp,group,landing_page,converted
782665,26:03.8,control,old_page,0
748313,40:20.3,control,old_page,0
711487,45:41.3,control,old_page,0
672252,23:41.5,control,old_page,0
858954,51:00.5,control,old_page,0
669936,57:05.6,control,old_page,0
859236,33:35.5,control,old_page,0
706667,20:46.9,control,old_page,0
941193,17:55.1,control,old_page,1
898971,37:28.8,control,old_page,0
820943,55:13.8,control,old_page,0
654358,55:20.4,control,old_page,0
751180,01:50.6,control,old_page,1
791480,02:46.9,control,old_page,0
690332,22:19.7,control,old_page,0
642604,39:02.0,control,old_page,1
717893,05:36.5,control,old_page,0
739189,56:58.8,control,old_page,0
761189,32:51.5,control,old_page,0
670808,38:55.7,control,old_page,0
802771,07:42.6,control,old_page,0
662023,32:20.5,control,old_page,0
918364,12:34.4,control,old_page,0
689767,32:54.4,control,old_page,0
701014,19:29.2,control,old_page,0
880595,46:34.5,control,old_page,0
901305,13:00.9,control,old_page,0
656496,18:48.9,control,old_page,0
702213,28:10.2,control,old_page,0
678045,52:59.1,control,old_page,0
850325,38:46.6,control,old_page,0
806339,13:27.6,control,old_page,1
702104,23:18.2,control,old_page,0
803037,18:30.4,control,old_page,0
654805,09:55.5,control,old_page,0
672977,59:28.6,control,old_page,1
725668,28:02.4,control,old_page,1
744618,46:13.1,control,old_page,0
920588,43:24.2,control,old_page,0
861821,40:56.7,control,old_page,0
784239,09:27.6,control,old_page,0
646575,50:53.6,control,old_page,0
780050,27:25.3,control,old_page,0
666451,00:37.7,control,old_page,0
815756,45:58.2,control,old_page,0
883276,06:31.0,control,old_page,1
816909,09:20.0,control,old_page,0
666999,15:37.8,control,old_page,0
912342,02:26.9,control,old_page,0
936183,02:05.9,control,old_page,0
912570,33:02.3,control,old_page,0
867782,18:15.7,control,old_page,1
681269,36:11.6,control,old_page,0
937022,30:05.6,control,old_page,0
712871,33:30.4,control,old_page,1
848526,10:17.8,control,old_page,0
899768,53:13.1,control,old_page,0
867466,02:24.6,control,old_page,0
746788,05:18.5,control,old_page,0
783568,11:19.7,control,old_page,0
640827,27:04.6,control,old_page,0
782117,24:52.7,control,old_page,0
904387,12:40.1,control,old_page,1
934858,44:30.6,control,old_page,0
670953,11:16.8,control,old_page,0
706360,52:56.4,control,old_page,0
705623,06:06.5,control,old_page,0
858950,15:52.1,control,old_page,0
675096,50:08.6,control,old_page,0
689088,34:27.2,control,old_page,0
660555,05:44.9,control,old_page,0
899369,33:23.7,control,old_page,0
938204,57:49.4,control,old_page,0
719582,38:56.3,control,old_page,0
726173,49:40.6,control,old_page,0
820792,22:46.0,control,old_page,0
799890,11:55.9,control,old_page,1
929691,51:18.2,control,old_page,0
763014,17:29.7,control,old_page,0
797796,27:57.2,control,old_page,0
648924,28:03.8,control,old_page,1
844778,52:02.4,control,old_page,1
761792,56:56.4,control,old_page,0
664548,25:16.9,control,old_page,1
942671,31:18.2,control,old_page,0
700050,22:08.9,control,old_page,0
846540,18:25.6,control,old_page,0
677458,31:19.0,control,old_page,0
844455,49:28.0,control,old_page,0
747663,50:14.4,control,old_page,0
634310,01:42.2,control,old_page,0
759587,19:28.8,control,old_page,0
737185,09:29.1,control,old_page,1
718352,41:28.3,control,old_page,0
831854,42:04.6,control,old_page,1
901961,32:28.2,control,old_page,0
832232,22:50.3,control,old_page,0
641501,30:38.7,control,old_page,0
873038,42:37.1,control,old_page,0
805866,56:53.2,control,old_page,0
759591,52:34.4,control,old_page,0
656323,42:37.5,control,old_page,0
890947,38:37.2,control,old_page,0
810151,57:02.8,control,old_page,0
881118,25:59.4,control,old_page,0
748950,03:56.5,control,old_page,0
877806,34:24.1,control,old_page,0
866260,51:36.1,control,old_page,0
806440,36:45.5,control,old_page,0
787999,24:36.9,control,old_page,0
632211,40:10.2,control,old_page,0
939501,38:51.0,control,old_page,0
844162,34:49.5,control,old_page,0
798906,37:33.8,control,old_page,1
793414,27:12.5,control,old_page,0
809865,19:52.2,control,old_page,0
726488,04:15.3,control,old_page,0
920683,45:26.2,control,old_page,0
910736,24:17.1,control,old_page,0
777801,32:53.4,control,old_page,0
737942,52:10.6,control,old_page,0
871007,56:20.8,control,old_page,0
896101,10:35.1,control,old_page,0
832915,10:56.1,control,old_page,0
815805,08:18.8,control,old_page,0
807020,57:07.0,control,old_page,0
900068,14:47.1,control,old_page,1
793787,27:53.4,control,old_page,1
665633,00:38.7,control,old_page,0
691953,05:03.6,control,old_page,0
758525,14:35.2,control,old_page,0
701429,16:21.1,control,old_page,0
826327,17:37.3,control,old_page,0
921369,08:49.8,control,old_page,0
875856,12:59.4,control,old_page,1
944775,35:32.3,control,old_page,0
667573,35:28.1,control,old_page,0
681326,58:02.8,control,old_page,0
716050,56:22.8,control,old_page,0
860369,11:41.2,control,old_page,0
691143,31:06.7,control,old_page,0
649097,35:54.3,control,old_page,0
850934,55:10.7,control,old_page,0
881426,28:34.0,control,old_page,0
940329,29:18.2,control,old_page,0
670075,39:00.5,control,old_page,0
741727,06:46.2,control,old_page,0
766780,27:00.7,control,old_page,0
712472,57:41.6,control,old_page,0
660444,49:16.8,control,old_page,0
799852,56:48.2,control,old_page,0
938478,00:50.4,control,old_page,0
702475,21:11.6,control,old_page,0
913487,08:12.7,control,old_page,1
801117,02:48.1,control,old_page,0
767499,38:12.1,control,old_page,0
644162,01:46.2,control,old_page,0
880769,58:23.4,control,old_page,1
756558,09:35.8,control,old_page,0
858474,59:54.2,control,old_page,0
729604,31:48.2,control,old_page,0
660481,03:17.3,control,old_page,0
937138,21:59.6,control,old_page,0
752223,09:08.4,control,old_page,0
715385,34:52.6,control,old_page,0
916220,41:05.2,control,old_page,0
772999,20:41.3,control,old_page,0
729513,14:12.1,control,old_page,1
643171,24:02.8,control,old_page,0
830145,33:25.2,control,old_page,1
715861,40:35.9,control,old_page,0
765663,50:50.6,control,old_page,0
840139,16:41.2,control,old_page,0
761206,20:20.8,control,old_page,0
849925,25:26.8,control,old_page,0
828566,11:39.9,control,old_page,0
697258,22:29.7,control,old_page,0
898735,24:08.2,control,old_page,0
939732,49:55.8,control,old_page,0
634704,29:39.3,control,old_page,0
794837,19:52.0,control,old_page,0
709206,59:57.1,control,old_page,0
762872,06:37.0,control,old_page,0
747244,50:43.1,control,old_page,0
890726,44:03.8,control,old_page,0
917777,32:27.8,control,old_page,0
783308,08:05.5,control,old_page,0
900262,33:29.4,control,old_page,0
673069,33:37.9,control,old_page,0
785852,49:32.6,control,old_page,0
705670,06:05.8,control,old_page,0
909390,23:22.7,control,old_page,0
895116,18:54.2,control,old_page,0
661509,05:30.3,control,old_page,0
915928,49:29.5,control,old_page,0
919739,34:24.1,control,old_page,1
748389,02:09.5,control,old_page,0
747311,43:37.8,control,old_page,0
679169,47:52.8,control,old_page,0
747773,58:44.4,control,old_page,0
678608,19:06.0,control,old_page,0
924453,35:09.9,control,old_page,0
725023,31:17.6,control,old_page,0
810172,08:19.7,control,old_page,0
915884,37:35.0,control,old_page,0
721737,23:40.7,control,old_page,0
800119,47:30.3,control,old_page,1
734613,18:01.5,control,old_page,0
739432,47:56.7,control,old_page,0
928265,19:15.1,control,old_page,0
721751,54:46.7,control,old_page,0
791678,11:48.4,control,old_page,1
801441,08:41.9,control,old_page,0
777167,07:23.3,control,old_page,1
813875,09:04.2,control,old_page,0
662001,47:46.0,control,old_page,0
814897,46:30.3,control,old_page,0
766722,17:37.7,control,old_page,0
752973,13:22.9,control,old_page,0
839566,47:41.6,control,old_page,0
755976,39:49.4,control,old_page,0
848129,43:51.1,control,old_page,0
938796,43:22.9,control,old_page,0
893554,03:25.2,control,old_page,0
677929,18:43.5,control,old_page,0
831310,39:44.3,control,old_page,0
649968,53:34.8,control,old_page,0
790987,40:37.6,control,old_page,0
930717,56:33.6,control,old_page,0
907654,53:02.9,control,old_page,0
687540,02:59.2,control,old_page,0
854881,47:30.2,control,old_page,0
891969,43:20.6,control,old_page,0
677461,43:19.9,control,old_page,0
697025,03:47.0,control,old_page,1
648298,53:51.4,control,old_page,0
824604,12:50.0,control,old_page,0
780551,37:50.7,control,old_page,0
920781,07:08.8,control,old_page,1
879604,34:11.0,control,old_page,0
814455,00:06.7,control,old_page,0
844522,22:49.9,control,old_page,1
801981,18:43.8,control,old_page,1
632735,44:55.1,control,old_page,0
654812,23:42.8,control,old_page,0
928781,28:58.2,control,old_page,0
767899,47:16.4,control,old_page,0
691125,51:21.4,control,old_page,0
706589,34:35.7,control,old_page,0
902702,15:16.4,control,old_page,0
796368,34:14.0,control,old_page,0
797119,13:10.1,control,old_page,1
681850,58:50.5,control,old_page,0
685856,59:37.3,control,old_page,0
691391,18:22.9,control,old_page,0
807271,02:25.3,control,old_page,0
825246,33:17.6,control,old_page,0
755796,16:30.1,control,old_page,0
750137,38:36.3,control,old_page,0
671559,40:05.5,control,old_page,0
886455,11:57.0,control,old_page,0
945613,14:56.0,control,old_page,0
801983,09:02.0,control,old_page,0
843417,01:31.3,control,old_page,0
769937,56:19.0,control,old_page,0
777833,34:04.7,control,old_page,0
796444,16:03.9,control,old_page,0
774564,18:50.7,control,old_page,0
786209,10:26.4,control,old_page,1
752443,33:44.8,control,old_page,0
668423,40:47.5,control,old_page,0
760582,41:12.5,control,old_page,0
676497,59:18.5,control,old_page,0
737933,35:56.4,control,old_page,0
742413,14:12.9,control,old_page,1
804078,42:34.2,control,old_page,0
893234,15:40.9,control,old_page,1
686752,33:28.9,control,old_page,0
864630,56:49.7,control,old_page,0
693733,29:26.0,control,old_page,0
821638,06:57.2,control,old_page,0
817289,07:51.5,control,old_page,0
647697,39:46.2,control,old_page,0
879933,26:57.1,control,old_page,0
633989,43:44.7,control,old_page,1
934658,45:22.6,control,old_page,0
703836,01:21.4,control,old_page,0
779156,35:23.0,control,old_page,0
725234,39:16.7,control,old_page,1
828372,25:36.9,control,old_page,1
761203,50:46.6,control,old_page,0
847331,47:13.9,control,old_page,0
735748,00:29.5,control,old_page,0
875840,08:41.9,control,old_page,0
883198,56:54.5,control,old_page,0
881448,44:59.3,control,old_page,0
921640,53:27.1,control,old_page,0
711701,02:33.0,control,old_page,1
933282,29:07.0,control,old_page,0
813929,24:36.0,control,old_page,0
659921,26:15.6,control,old_page,0
712956,17:48.9,control,old_page,0
803337,32:00.1,control,old_page,1
668925,52:35.6,control,old_page,0
716670,41:58.3,control,old_page,0
682688,24:46.6,control,old_page,0
706893,52:34.4,control,old_page,0
647695,59:01.2,control,old_page,1
844391,35:27.4,control,old_page,0
697776,19:22.2,control,old_page,0
789395,59:37.8,control,old_page,0
725313,15:12.1,control,old_page,1
892355,08:59.7,control,old_page,0
718964,37:50.8,control,old_page,1
900302,26:27.8,control,old_page,1
630985,17:14.3,control,old_page,1
885626,00:48.2,control,old_page,0
820797,27:09.7,control,old_page,0
895437,57:39.3,control,old_page,0
631664,04:02.1,control,old_page,0
651998,56:41.3,control,old_page,0
785922,56:23.4,control,old_page,1
686415,47:57.5,control,old_page,0
714637,18:48.6,control,old_page,0
863785,57:27.3,control,old_page,0
859538,34:00.5,control,old_page,0
819379,28:54.3,control,old_page,0
634050,21:12.2,control,old_page,0
761129,09:54.0,control,old_page,0
786287,27:28.7,control,old_page,0
841376,25:14.0,control,old_page,0
686342,25:14.0,control,old_page,0
865495,59:52.6,control,old_page,0
668005,22:13.0,control,old_page,0
720050,43:30.7,control,old_page,0
878290,35:18.1,control,old_page,0
800734,43:43.4,control,old_page,0
923179,18:47.7,control,old_page,0
926785,18:06.2,control,old_page,0
865895,33:01.1,control,old_page,0
770128,07:00.6,control,old_page,0
777902,26:28.2,control,old_page,0
827267,46:47.6,control,old_page,0
869745,21:47.0,control,old_page,0
872778,50:56.4,control,old_page,0
698729,56:50.4,control,old_page,0
898285,58:49.5,control,old_page,0
735603,58:24.3,control,old_page,0
850867,34:21.4,control,old_page,0
779019,29:53.8,control,old_page,0
886328,32:33.0,control,old_page,0
713757,02:26.8,control,old_page,1
905141,00:42.9,control,old_page,1
729982,20:22.1,control,old_page,1
787656,04:14.1,control,old_page,0
834395,31:39.8,control,old_page,0
697421,36:31.9,control,old_page,0
830938,43:53.5,control,old_page,0
770389,28:23.4,control,old_page,0
925459,44:03.0,control,old_page,0
895310,03:07.0,control,old_page,0
916052,08:24.3,control,old_page,0
715102,50:26.2,control,old_page,0
833886,19:26.8,control,old_page,0
734604,49:44.4,control,old_page,0
747138,47:20.4,control,old_page,0
696667,18:31.9,control,old_page,0
668263,02:10.7,control,old_page,0
701986,44:25.1,control,old_page,0
762898,20:22.3,control,old_page,0
929243,10:58.9,control,old_page,1
756785,47:38.5,control,old_page,1
940342,39:14.0,control,old_page,0
735030,14:50.2,control,old_page,0
940012,09:53.8,control,old_page,0
843328,50:06.9,control,old_page,0
879072,17:17.5,control,old_page,0
829135,43:12.0,control,old_page,1
719256,39:57.9,control,old_page,0
706802,17:40.4,control,old_page,0
706892,29:41.9,control,old_page,0
917750,49:09.8,control,old_page,0
930304,22:54.6,control,old_page,0
766134,19:42.4,control,old_page,0
709865,03:21.4,control,old_page,0
783761,21:16.2,control,old_page,0
785785,11:26.0,control,old_page,0
652994,36:30.3,control,old_page,0
687159,56:48.0,control,old_page,0
680541,22:28.4,control,old_page,1
805911,24:02.2,control,old_page,0
698043,33:26.8,control,old_page,0
771829,44:26.7,control,old_page,0
671476,18:50.8,control,old_page,1
632692,52:15.9,control,old_page,0
833227,25:31.8,control,old_page,0
767365,33:30.5,control,old_page,0
909307,45:00.1,control,old_page,0
913536,40:08.5,control,old_page,0
756807,49:06.0,control,old_page,0
858512,05:06.6,control,old_page,0
845195,54:02.4,control,old_page,0
717796,35:29.0,control,old_page,0
777132,34:41.9,control,old_page,0
651243,55:05.5,control,old_page,0
665254,03:22.4,control,old_page,0
821193,50:50.4,control,old_page,0
898171,12:55.0,control,old_page,0
842733,03:56.7,control,old_page,1
631797,43:58.8,control,old_page,1
925470,29:12.1,control,old_page,0
652964,13:50.4,control,old_page,0
907328,18:43.4,control,old_page,0
735010,44:36.8,control,old_page,0
853049,14:29.9,control,old_page,1
862121,17:05.8,control,old_page,0
807718,57:00.1,control,old_page,0
712116,33:08.2,control,old_page,0
659214,40:36.1,control,old_page,1
750190,50:22.9,control,old_page,0
861959,51:28.5,control,old_page,0
840144,23:50.6,control,old_page,0
712390,30:42.9,control,old_page,0
670554,38:19.8,control,old_page,0
787102,28:51.4,control,old_page,0
690335,42:19.0,control,old_page,0
654951,49:12.1,control,old_page,0
747319,57:57.2,control,old_page,0
695852,23:05.8,control,old_page,0
885250,11:35.9,control,old_page,0
850895,58:44.6,control,old_page,0
749241,19:04.4,control,old_page,0
641386,25:51.4,control,old_page,1
870464,39:00.6,control,old_page,0
840052,21:42.7,control,old_page,0
885874,16:21.6,control,old_page,0
773043,40:23.6,control,old_page,0
770625,46:34.2,control,old_page,1
824565,01:43.4,control,old_page,0
858812,24:42.6,control,old_page,0
684635,32:18.3,control,old_page,0
831668,46:07.0,control,old_page,0
661048,14:51.1,control,old_page,0
721258,53:33.8,control,old_page,1
657241,47:52.4,control,old_page,0
830686,38:55.5,control,old_page,0
909601,45:42.3,control,old_page,0
723089,11:25.4,control,old_page,0
856272,38:58.6,control,old_page,0
749801,48:21.0,control,old_page,0
794898,51:16.5,control,old_page,0
644647,39:19.4,control,old_page,0
738456,57:24.0,control,old_page,0
829000,24:45.4,control,old_page,0
699540,19:34.5,control,old_page,0
690510,25:00.1,control,old_page,0
944967,07:06.0,control,old_page,1
763459,40:55.4,control,old_page,1
779058,53:18.8,control,old_page,0
870199,47:37.5,control,old_page,0
719398,05:00.5,control,old_page,0
939736,06:17.6,control,old_page,1
880815,38:12.9,control,old_page,0
675313,44:58.4,control,old_page,1
675900,30:40.7,control,old_page,0
819789,55:44.9,control,old_page,0
791795,44:34.9,control,old_page,0
801532,30:53.2,control,old_page,0
663257,28:16.0,control,old_page,0
902818,29:32.6,control,old_page,0
890196,39:45.7,control,old_page,1
817356,58:57.8,control,old_page,0
736340,02:32.8,control,old_page,0
879650,48:12.9,control,old_page,0
740767,41:30.7,control,old_page,0
642731,03:06.6,control,old_page,0
697886,19:05.0,control,old_page,0
808789,15:51.5,control,old_page,0
740315,14:33.8,control,old_page,0
790749,20:07.3,control,old_page,0
711020,02:45.1,control,old_page,0
840604,51:03.0,control,old_page,0
852887,46:05.3,control,old_page,0
944476,54:58.0,control,old_page,1
722955,53:24.4,control,old_page,0
811604,14:33.6,control,old_page,0
886074,06:34.2,control,old_page,1
756639,34:56.0,control,old_page,0
716229,47:21.2,control,old_page,0
892053,57:10.7,control,old_page,0
818005,46:57.5,control,old_page,0
827457,30:31.3,control,old_page,0
760325,30:12.0,control,old_page,0
928419,13:34.9,control,old_page,0
771529,23:41.1,control,old_page,0
826886,42:44.4,control,old_page,1
686622,12:11.8,control,old_page,0
637767,14:32.8,control,old_page,1
640203,28:28.6,control,old_page,1
755688,31:26.7,control,old_page,0
916815,02:14.7,control,old_page,0
670297,09:48.4,control,old_page,0
703689,13:08.9,control,old_page,1
725010,27:19.2,control,old_page,0
696292,41:31.5,control,old_page,0
719448,10:42.2,control,old_page,0
791635,26:11.8,control,old_page,1
935519,00:39.0,control,old_page,0
634653,44:53.2,control,old_page,0
716741,00:20.2,control,old_page,1
882815,40:25.4,control,old_page,0
879302,58:15.2,control,old_page,0
801765,14:59.2,control,old_page,0
742431,51:44.8,control,old_page,0
705258,22:25.4,control,old_page,0
923094,49:11.0,control,old_page,0
690447,58:36.4,control,old_page,0
651959,29:20.9,control,old_page,0
757927,37:54.3,control,old_page,0
912413,14:56.9,control,old_page,0
791948,45:20.0,control,old_page,0
760777,28:36.0,control,old_page,0
722644,23:12.1,control,old_page,0
697073,54:38.5,control,old_page,0
891992,40:37.1,control,old_page,0
937759,32:55.5,control,old_page,0
698351,26:29.1,control,old_page,0
941765,32:50.8,control,old_page,0
711353,47:08.4,control,old_page,0
762452,23:51.2,control,old_page,0
862987,53:08.4,control,old_page,0
696655,13:07.9,control,old_page,0
727448,12:22.5,control,old_page,0
731655,00:06.1,control,old_page,0
854339,38:43.2,control,old_page,0
641384,17:40.1,control,old_page,0
728923,38:34.9,control,old_page,0
790451,35:38.8,control,old_page,0
941395,07:59.7,control,old_page,0
718486,42:22.1,control,old_page,0
652306,29:38.0,control,old_page,0
867218,53:42.0,control,old_page,0
926009,06:51.6,control,old_page,0
794504,00:26.6,control,old_page,0
733495,15:20.5,control,old_page,0
718812,50:35.2,control,old_page,0
869320,06:49.7,control,old_page,0
794507,43:54.1,control,old_page,0
892874,24:47.3,control,old_page,0
737013,13:34.5,control,old_page,0
697193,56:40.4,control,old_page,0
630622,29:42.6,control,old_page,0
699639,00:24.7,control,old_page,0
866063,26:25.0,control,old_page,1
814068,00:06.3,control,old_page,0
945773,03:05.5,control,old_page,1
775610,28:23.7,control,old_page,0
886098,10:26.3,control,old_page,0
793233,30:41.4,control,old_page,0
868942,43:37.4,control,old_page,1
759111,01:21.8,control,old_page,0
674677,48:10.6,control,old_page,0
898215,12:07.2,control,old_page,1
739081,06:17.9,control,old_page,0
686976,38:07.1,control,old_page,0
866832,25:38.2,control,old_page,0
910974,36:03.7,control,old_page,0
794131,35:47.7,control,old_page,0
706082,47:20.9,control,old_page,1
837835,48:47.4,control,old_page,0
914579,32:50.7,control,old_page,0
934525,16:35.6,control,old_page,0
672709,17:44.9,control,old_page,0
723775,17:36.7,control,old_page,0
713671,48:54.8,control,old_page,0
666600,09:46.3,control,old_page,1
745973,34:58.6,control,old_page,0
817708,54:05.1,control,old_page,0
939658,58:43.8,control,old_page,0
735322,47:25.5,control,old_page,1
923385,49:50.4,control,old_page,0
694109,41:15.1,control,old_page,1
803539,13:16.7,control,old_page,0
935470,42:52.1,control,old_page,0
717541,08:36.0,control,old_page,0
858338,21:03.1,control,old_page,0
793808,07:50.6,control,old_page,0
717518,49:29.5,control,old_page,0
706927,41:23.9,control,old_page,0
936817,48:50.7,control,old_page,1
812363,51:53.9,control,old_page,0
914173,07:17.5,control,old_page,0
711051,27:34.0,control,old_page,0
857748,55:28.7,control,old_page,0
814838,51:10.0,control,old_page,0
942234,02:22.3,control,old_page,0
695346,55:52.5,control,old_page,0
812559,39:56.0,control,old_page,0
661726,24:25.5,control,old_page,0
868596,43:34.3,control,old_page,0
637274,50:28.0,control,old_page,1
632171,11:08.7,control,old_page,0
695508,42:38.8,control,old_page,0
811107,12:01.4,control,old_page,1
718254,46:57.7,control,old_page,0
733373,34:21.6,control,old_page,0
850837,42:12.0,control,old_page,0
645347,22:55.6,control,old_page,0
735126,02:05.6,control,old_page,0
758915,24:10.1,control,old_page,0
695235,33:57.6,control,old_page,0
685862,12:12.2,control,old_page,0
756778,26:56.3,control,old_page,1
762509,19:12.0,control,old_page,0
710769,59:09.6,control,old_page,0
869182,32:36.6,control,old_page,1
869806,46:29.8,control,old_page,0
901328,06:47.9,control,old_page,0
657924,54:25.8,control,old_page,0
692879,41:03.8,control,old_page,0
695958,20:27.6,control,old_page,1
875435,18:13.8,control,old_page,0
894930,58:20.1,control,old_page,0
693584,58:39.1,control,old_page,1
922178,22:28.9,control,old_page,0
832704,32:20.2,control,old_page,0
855382,41:12.7,control,old_page,0
738569,59:23.6,control,old_page,0
658719,18:54.2,control,old_page,0
677866,53:55.0,control,old_page,0
940635,46:53.7,control,old_page,0
781173,30:10.6,control,old_page,0
657656,48:55.5,control,old_page,0
699432,21:08.8,control,old_page,0
709381,04:53.2,control,old_page,0
664300,03:08.1,control,old_page,0
746720,27:05.5,control,old_page,0
730195,43:30.3,control,old_page,1
911472,02:21.1,control,old_page,0
666708,48:50.5,control,old_page,0
861699,04:20.4,control,old_page,0
696627,18:31.6,control,old_page,0
796748,39:55.8,control,old_page,0
779709,43:04.3,control,old_page,0
794206,32:53.7,control,old_page,0
881021,06:10.4,control,old_page,0
869704,04:17.6,control,old_page,0
911168,12:40.2,control,old_page,0
694073,00:58.2,control,old_page,0
841847,35:34.7,control,old_page,0
716169,37:55.1,control,old_page,0
755713,05:59.3,control,old_page,0
939788,48:50.6,control,old_page,0
690906,07:23.9,control,old_page,0
856169,15:04.2,control,old_page,0
720657,30:41.8,control,old_page,0
840226,12:04.4,control,old_page,0
794301,09:53.8,control,old_page,0
852445,15:21.0,control,old_page,0
849254,56:27.3,control,old_page,0
873246,48:33.2,control,old_page,0
876147,43:02.3,control,old_page,0
758444,28:08.0,control,old_page,0
701162,44:47.5,control,old_page,0
649566,10:18.6,control,old_page,0
715138,05:04.5,control,old_page,0
736064,46:45.4,control,old_page,0
711422,26:34.2,control,old_page,0
738603,45:01.6,control,old_page,0
873813,15:17.7,control,old_page,0
874155,40:17.9,control,old_page,0
751442,34:18.1,control,old_page,0
817922,39:55.5,control,old_page,0
729346,12:06.2,control,old_page,0
731911,59:50.2,control,old_page,0
934254,31:30.0,control,old_page,0
732453,31:23.8,control,old_page,0
723765,07:33.8,control,old_page,0
652399,56:44.9,control,old_page,0
915830,29:02.4,control,old_page,0
648682,08:56.7,control,old_page,0
718189,15:19.4,control,old_page,1
861544,13:05.3,control,old_page,1
943047,52:17.3,control,old_page,0
768358,07:05.3,control,old_page,0
894156,24:56.0,control,old_page,0
805523,32:44.7,control,old_page,0
911317,14:36.5,control,old_page,0
718531,12:22.1,control,old_page,0
844547,33:56.7,control,old_page,0
810103,16:18.4,control,old_page,0
688717,53:22.2,control,old_page,0
640924,32:27.6,control,old_page,0
923468,55:17.6,control,old_page,0
792434,44:03.0,control,old_page,0
899857,48:43.3,control,old_page,0
788118,01:29.7,control,old_page,0
781020,55:44.2,control,old_page,0
715300,50:12.7,control,old_page,0
640513,35:12.6,control,old_page,0
786283,38:10.7,control,old_page,0
838889,03:09.9,control,old_page,0
940242,42:28.3,control,old_page,0
824562,46:33.1,control,old_page,0
921200,52:11.9,control,old_page,0
786579,56:42.3,control,old_page,0
869993,07:57.2,control,old_page,0
695266,32:23.8,control,old_page,0
932253,04:05.0,control,old_page,1
864144,26:23.2,control,old_page,0
906123,54:57.7,control,old_page,0
726692,40:28.2,control,old_page,0
845670,11:38.8,control,old_page,0
819382,00:34.1,control,old_page,1
853386,20:16.0,control,old_page,1
915210,34:37.6,control,old_page,0
832950,09:04.4,control,old_page,0
836412,41:16.7,control,old_page,0
761551,22:04.9,control,old_page,1
940666,17:31.2,control,old_page,1
657579,31:34.8,control,old_page,0
772572,06:14.7,control,old_page,0
911729,44:47.2,control,old_page,0
723552,45:31.7,control,old_page,0
648882,04:29.4,control,old_page,0
928230,17:23.6,control,old_page,0
945998,08:02.2,control,old_page,0
640487,07:44.6,control,old_page,1
743994,03:28.6,control,old_page,0
813321,35:22.0,control,old_page,1
829849,41:07.7,control,old_page,0
915512,56:04.6,control,old_page,0
736388,56:51.1,control,old_page,0
708606,29:14.4,control,old_page,0
821551,19:22.5,control,old_page,0
686017,24:31.6,control,old_page,0
700578,17:41.0,control,old_page,0
825019,09:25.6,control,old_page,0
944097,34:28.0,control,old_page,0
748634,52:29.8,control,old_page,0
744196,21:28.9,control,old_page,1
668896,03:25.3,control,old_page,0
803554,57:24.0,control,old_page,0
823164,56:02.5,control,old_page,0
718210,16:31.9,control,old_page,0
899012,57:13.7,control,old_page,0
833618,57:45.7,control,old_page,0
734735,49:27.3,control,old_page,1
930673,54:22.4,control,old_page,0
804363,30:56.9,control,old_page,0
640975,32:14.4,control,old_page,1
888455,06:42.9,control,old_page,0
836211,38:17.0,control,old_page,1
694801,18:45.1,control,old_page,0
729092,00:11.4,control,old_page,0
819794,46:23.7,control,old_page,0
752849,51:52.5,control,old_page,0
896103,42:38.2,control,old_page,0
663549,46:20.9,control,old_page,0
669740,02:48.8,control,old_page,0
791278,47:59.2,control,old_page,0
766755,41:29.8,control,old_page,0
655230,58:29.1,control,old_page,0
931567,58:49.6,control,old_page,0
647145,51:56.1,control,old_page,0
822414,18:41.3,control,old_page,0
890506,49:33.7,control,old_page,1
910143,51:06.7,control,old_page,0
672805,40:27.5,control,old_page,0
916332,22:15.7,control,old_page,0
738389,29:52.7,control,old_page,0
879965,38:20.7,control,old_page,0
861394,11:42.9,control,old_page,0
919827,52:58.6,control,old_page,0
737509,48:53.1,control,old_page,0
801922,05:03.2,control,old_page,0
670836,03:33.2,control,old_page,0
658795,09:45.4,control,old_page,0
787271,19:07.7,control,old_page,0
658536,57:43.0,control,old_page,0
945097,40:48.7,control,old_page,0
865665,38:50.1,control,old_page,0
855112,08:17.5,control,old_page,0
656850,04:04.6,control,old_page,0
945647,02:27.4,control,old_page,0
635250,23:06.9,control,old_page,0
864805,00:39.3,control,old_page,0
636642,51:46.5,control,old_page,0
895768,54:41.6,control,old_page,0
704860,50:33.9,control,old_page,0
880393,50:05.1,control,old_page,0
935262,51:17.7,control,old_page,0
651330,04:33.5,control,old_page,0
689657,22:57.9,control,old_page,1
725043,05:32.7,control,old_page,1
713929,04:03.7,control,old_page,0
891104,57:38.7,control,old_page,0
688277,02:13.1,control,old_page,0
926890,38:00.2,control,old_page,0
793912,05:57.9,control,old_page,0
636945,54:56.5,control,old_page,0
677442,37:16.1,control,old_page,0
731445,23:46.2,control,old_page,0
644716,23:48.7,control,old_page,1
851569,43:20.7,control,old_page,0
817688,33:31.5,control,old_page,0
884944,28:54.4,control,old_page,0
722437,50:44.5,control,old_page,0
630124,57:35.4,control,old_page,0
700039,36:54.8,control,old_page,0
800957,23:19.8,control,old_page,1
784132,32:30.2,control,old_page,0
763130,21:54.0,control,old_page,0
723610,55:38.1,control,old_page,0
822196,38:48.6,control,old_page,0
747855,19:59.7,control,old_page,0
829334,09:38.1,control,old_page,0
677962,56:47.1,control,old_page,0
690576,05:14.1,control,old_page,0
659205,04:18.7,control,old_page,1
834058,42:19.1,control,old_page,0
666014,07:44.3,control,old_page,1
